De_CodFolha,De_DescFolha,De_CodEvento,De_DescEvento,De_TipoEvento,DataUltimaUtilizacao,Para_CodFolha,Para_DescFolha,Para_CodEvento,Para_DescEvento,Pred_Para_CodFolha,Pred_Para_DescFolha,Pred_Para_CodEvento,Pred_Para_DescEvento
500,RET I RESCISAO DIFERENCA,10324,DIF FGTS 13 SALARIO,R,202304,,,,,39.0,ACORDO TRABALHISTA,27492.0,RES PERICULOSIDADE
5,RESCISAO,14310,FGTS MULTA 40% RESCISAO,R,202304,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,14310,FGTS MULTA 40% RESCISAO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,14310,FGTS MULTA 40% RESCISAO,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,14310,FGTS MULTA 40% RESCISAO,R,202107,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,14320,GRRF-FGTS MULTA 20% RESCISAO,R,202205,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
80,RESCISAO COMP FM DISSIDIO,14320,GRRF-FGTS MULTA 20% RESCISAO,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,14350,GRRF-FGTS RESCISAO,R,202304,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,14350,GRRF-FGTS RESCISAO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,14350,GRRF-FGTS RESCISAO,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,14350,GRRF-FGTS RESCISAO,R,202107,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,14350,GRRF-FGTS RESCISAO,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
500,RET I RESCISAO DIFERENCA,10326,DIF GRRF-FGTS RESCISAO,R,202304,,,,,39.0,ACORDO TRABALHISTA,27492.0,RES PERICULOSIDADE
501,RET I RESCISAO TOTALIZADORA,10326,DIF GRRF-FGTS RESCISAO,R,202306,,,,,39.0,ACORDO TRABALHISTA,27492.0,RES PERICULOSIDADE
5,RESCISAO,14355,GRRF-FGTS 13º SALARIO RESCISAO,R,202304,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,14355,GRRF-FGTS 13º SALARIO RESCISAO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,14355,GRRF-FGTS 13º SALARIO RESCISAO,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,14355,GRRF-FGTS 13º SALARIO RESCISAO,R,202107,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,14355,GRRF-FGTS 13º SALARIO RESCISAO,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
500,RET I RESCISAO DIFERENCA,10327,DIF GRRF-FGTS 13º SALARIO RESCISAO,R,202304,,,,,39.0,ACORDO TRABALHISTA,27492.0,RES PERICULOSIDADE
501,RET I RESCISAO TOTALIZADORA,10327,DIF GRRF-FGTS 13º SALARIO RESCISAO,R,202306,,,,,39.0,ACORDO TRABALHISTA,27492.0,RES PERICULOSIDADE
5,RESCISAO,14360,GRRF-FGTS INDENIZADO RESCISAO,R,202304,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,14360,GRRF-FGTS INDENIZADO RESCISAO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,14360,GRRF-FGTS INDENIZADO RESCISAO,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,14360,GRRF-FGTS INDENIZADO RESCISAO,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
500,RET I RESCISAO DIFERENCA,10328,DIF GRRF-FGTS INDENIZADO RESCISAO,R,202304,,,,,39.0,ACORDO TRABALHISTA,27492.0,RES PERICULOSIDADE
501,RET I RESCISAO TOTALIZADORA,10328,DIF GRRF-FGTS INDENIZADO RESCISAO,R,202306,,,,,39.0,ACORDO TRABALHISTA,27492.0,RES PERICULOSIDADE
5,RESCISAO,14365,GRRF-FGTS 13º SALARIO INDENIZADO RESCISA,R,202304,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,14365,GRRF-FGTS 13º SALARIO INDENIZADO RESCISA,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,14365,GRRF-FGTS 13º SALARIO INDENIZADO RESCISA,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,14365,GRRF-FGTS 13º SALARIO INDENIZADO RESCISA,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
500,RET I RESCISAO DIFERENCA,10329,DIF GRRF-FGTS 13º SALARIO INDENIZADO RES,R,202304,,,,,39.0,ACORDO TRABALHISTA,27492.0,RES PERICULOSIDADE
501,RET I RESCISAO TOTALIZADORA,10329,DIF GRRF-FGTS 13º SALARIO INDENIZADO RES,R,202306,,,,,39.0,ACORDO TRABALHISTA,27492.0,RES PERICULOSIDADE
5,RESCISAO,14375,GRRF-FGTS TOTAL A RECOLHER,R,202304,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,14375,GRRF-FGTS TOTAL A RECOLHER,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,14375,GRRF-FGTS TOTAL A RECOLHER,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,14375,GRRF-FGTS TOTAL A RECOLHER,R,202107,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,14375,GRRF-FGTS TOTAL A RECOLHER,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
501,RET I RESCISAO TOTALIZADORA,10324,DIF FGTS 13 SALARIO,R,202306,,,,,39.0,ACORDO TRABALHISTA,27492.0,RES PERICULOSIDADE
5,RESCISAO,14400,FGTS - SALDO CEF,R,202304,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,14400,FGTS - SALDO CEF,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,14403,AUX FGTS SALDO CEF,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,14404,AUX I FGTS SALDO CEF,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,14415,FGTS - SALDO CORRIGIDO FGTS,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
10,MENSAL PRO-LABORE/DIRETOR,14415,FGTS - SALDO CORRIGIDO FGTS,R,202306,,,,,39.0,ACORDO TRABALHISTA,14205.0,#N/D
302,RET I MENSAL RETIFICADORA I,14415,FGTS - SALDO CORRIGIDO FGTS,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,14415,FGTS - SALDO CORRIGIDO FGTS,R,202306,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,14415,FGTS - SALDO CORRIGIDO FGTS,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,14415,FGTS - SALDO CORRIGIDO FGTS,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,14415,FGTS - SALDO CORRIGIDO FGTS,R,202107,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,14415,FGTS - SALDO CORRIGIDO FGTS,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,14420,FGTS - BUSCA SALDO ATUALIZADO,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
302,RET I MENSAL RETIFICADORA I,14420,FGTS - BUSCA SALDO ATUALIZADO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,14420,FGTS - BUSCA SALDO ATUALIZADO,R,202306,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,14420,FGTS - BUSCA SALDO ATUALIZADO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,14420,FGTS - BUSCA SALDO ATUALIZADO,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,14425,FGTS - BUSCA FGTS 13 SALARIO,R,202212,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
5,RESCISAO,14425,FGTS - BUSCA FGTS 13 SALARIO,R,202212,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
1,MENSAL,3008,SOMA DIF SALARIO MATERNIDADE DISSIDIO,R,202306,,,,,1.0,MENSAL,26085.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
302,RET I MENSAL RETIFICADORA I,3008,SOMA DIF SALARIO MATERNIDADE DISSIDIO,R,202304,,,,,39.0,ACORDO TRABALHISTA,26085.0,BASE FGTS MES
1,MENSAL,3028,SOMA DIF HORAS EXTRAS DISSIDIO,R,202306,,,,,1.0,MENSAL,26085.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
302,RET I MENSAL RETIFICADORA I,3028,SOMA DIF HORAS EXTRAS DISSIDIO,R,202304,,,,,39.0,ACORDO TRABALHISTA,26085.0,BASE FGTS MES
1,MENSAL,3033,SOMA DIF ADICIONAIS DE HORA DISSIDIO,R,202303,,,,,1.0,MENSAL,26085.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
302,RET I MENSAL RETIFICADORA I,3033,SOMA DIF ADICIONAIS DE HORA DISSIDIO,R,202303,,,,,39.0,ACORDO TRABALHISTA,26085.0,BASE FGTS MES
1,MENSAL,3038,SOMA DIF ADICIONAL NOTURNO DISSIDIO,R,202306,,,,,1.0,MENSAL,26085.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
302,RET I MENSAL RETIFICADORA I,3038,SOMA DIF ADICIONAL NOTURNO DISSIDIO,R,202304,,,,,39.0,ACORDO TRABALHISTA,26085.0,BASE FGTS MES
1,MENSAL,3073,SOMA DIF FERIAS DISSIDIO,R,202306,,,,,1.0,MENSAL,26085.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
302,RET I MENSAL RETIFICADORA I,3073,SOMA DIF FERIAS DISSIDIO,R,202304,,,,,39.0,ACORDO TRABALHISTA,26085.0,BASE FGTS MES
1,MENSAL,3078,SOMA DIF 1/3 FERIAS DISSIDIO,R,202306,,,,,1.0,MENSAL,26085.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
302,RET I MENSAL RETIFICADORA I,3078,SOMA DIF 1/3 FERIAS DISSIDIO,R,202304,,,,,39.0,ACORDO TRABALHISTA,26085.0,BASE FGTS MES
1,MENSAL,3083,SOMA DIF ABONO PECUNIARIO FERIAS DISSIDI,R,202306,,,,,1.0,MENSAL,26085.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
302,RET I MENSAL RETIFICADORA I,3083,SOMA DIF ABONO PECUNIARIO FERIAS DISSIDI,R,202304,,,,,39.0,ACORDO TRABALHISTA,26085.0,BASE FGTS MES
1,MENSAL,3088,SOMA DIF 1/3 ABONO PECUNIARIO FERIAS DIS,R,202306,,,,,1.0,MENSAL,26085.0,BUSCA VLR MEDIA 13º PAGO FOLHA 13º
302,RET I MENSAL RETIFICADORA I,3088,SOMA DIF 1/3 ABONO PECUNIARIO FERIAS DIS,R,202304,,,,,39.0,ACORDO TRABALHISTA,26085.0,BASE FGTS MES
1,MENSAL,14995,TOTAL SOMA DIF DISSIDIO,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
302,RET I MENSAL RETIFICADORA I,14995,TOTAL SOMA DIF DISSIDIO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
4,13 SALARIO,14995,TOTAL SOMA DIF DISSIDIO,R,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,14205.0,RES PERICULOSIDADE
1,MENSAL,16010,PA % CALCULO PENSAO S/ LIQUIDO,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
2,FERIAS 1 OCORRENCIA NO MES,16010,PA % CALCULO PENSAO S/ LIQUIDO,R,202305,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,14205.0,RES PERICULOSIDADE
3,ADIANTAMENTO 13 SALARIO,16010,PA % CALCULO PENSAO S/ LIQUIDO,R,202211,,,,,4.0,13 SALARIO,14205.0,RES PERICULOSIDADE
302,RET I MENSAL RETIFICADORA I,16010,PA % CALCULO PENSAO S/ LIQUIDO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
4,13 SALARIO,16010,PA % CALCULO PENSAO S/ LIQUIDO,R,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,14205.0,RES PERICULOSIDADE
6,ADIANTAMENTO QUINZENAL,16010,PA % CALCULO PENSAO S/ LIQUIDO,R,202306,,,,,6.0,ADIANTAMENTO QUINZENAL,14205.0,RES PERICULOSIDADE
1,MENSAL,16100,PA BASE BRUTA PENSAO,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
302,RET I MENSAL RETIFICADORA I,16100,PA BASE BRUTA PENSAO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
4,13 SALARIO,16105,PA13 BASE BRUTA PENSAO,R,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,14205.0,RES PERICULOSIDADE
1,MENSAL,16110,PAF BASE BRUTA PENSAO,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
2,FERIAS 1 OCORRENCIA NO MES,16110,PAF BASE BRUTA PENSAO,R,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,14205.0,RES PERICULOSIDADE
302,RET I MENSAL RETIFICADORA I,16110,PAF BASE BRUTA PENSAO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,16110,PAF BASE BRUTA PENSAO,R,202306,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,16110,PAF BASE BRUTA PENSAO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,16110,PAF BASE BRUTA PENSAO,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,16110,PAF BASE BRUTA PENSAO,R,202107,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,16110,PAF BASE BRUTA PENSAO,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,16125,PARC - BASE BRUTA PENSAO VERBA IND RESC,R,202304,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,16125,PARC - BASE BRUTA PENSAO VERBA IND RESC,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,16125,PARC - BASE BRUTA PENSAO VERBA IND RESC,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,16125,PARC - BASE BRUTA PENSAO VERBA IND RESC,R,202107,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,16125,PARC - BASE BRUTA PENSAO VERBA IND RESC,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,16140,PAF BASE BRUTA PENSAO II,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
2,FERIAS 1 OCORRENCIA NO MES,16140,PAF BASE BRUTA PENSAO II,R,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,14205.0,RES PERICULOSIDADE
302,RET I MENSAL RETIFICADORA I,16140,PAF BASE BRUTA PENSAO II,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,16140,PAF BASE BRUTA PENSAO II,R,202306,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,16140,PAF BASE BRUTA PENSAO II,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,16140,PAF BASE BRUTA PENSAO II,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,16140,PAF BASE BRUTA PENSAO II,R,202107,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,16140,PAF BASE BRUTA PENSAO II,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,16160,PAF BASE BRUTA PENSAO III,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
2,FERIAS 1 OCORRENCIA NO MES,16160,PAF BASE BRUTA PENSAO III,R,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,14205.0,RES PERICULOSIDADE
302,RET I MENSAL RETIFICADORA I,16160,PAF BASE BRUTA PENSAO III,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,16160,PAF BASE BRUTA PENSAO III,R,202306,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,16160,PAF BASE BRUTA PENSAO III,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,16160,PAF BASE BRUTA PENSAO III,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,16160,PAF BASE BRUTA PENSAO III,R,202107,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,16160,PAF BASE BRUTA PENSAO III,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,16500,PENSAO ALIMENTICIA PARA RELATORIOS I,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
2,FERIAS 1 OCORRENCIA NO MES,16500,PENSAO ALIMENTICIA PARA RELATORIOS I,R,202305,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,14205.0,RES PERICULOSIDADE
301,RET I MENSAL TOTALIZADORA,16500,PENSAO ALIMENTICIA PARA RELATORIOS I,R,202306,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
302,RET I MENSAL RETIFICADORA I,16500,PENSAO ALIMENTICIA PARA RELATORIOS I,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
4,13 SALARIO,16500,PENSAO ALIMENTICIA PARA RELATORIOS I,R,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,14205.0,RES PERICULOSIDADE
1,MENSAL,16510,PA PENSAO ALIMENTICIA S/LIQUIDO,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
302,RET I MENSAL RETIFICADORA I,16510,PA PENSAO ALIMENTICIA S/LIQUIDO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
4,13 SALARIO,16525,PA13 PENSAO ALIMENTICIA S/ LIQUIDO,R,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,14205.0,RES PERICULOSIDADE
1,MENSAL,16540,PAF PENSAO ALIMENTICIA S/ LIQUIDO,R,202305,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
2,FERIAS 1 OCORRENCIA NO MES,16540,PAF PENSAO ALIMENTICIA S/ LIQUIDO,R,202305,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,14205.0,RES PERICULOSIDADE
1,MENSAL,16800,PA-BASE PA I SALARIO MINIMO/VALOR FIXO,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
2,FERIAS 1 OCORRENCIA NO MES,16800,PA-BASE PA I SALARIO MINIMO/VALOR FIXO,R,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,14205.0,RES PERICULOSIDADE
3,ADIANTAMENTO 13 SALARIO,16800,PA-BASE PA I SALARIO MINIMO/VALOR FIXO,R,202211,,,,,4.0,13 SALARIO,14205.0,RES PERICULOSIDADE
302,RET I MENSAL RETIFICADORA I,16800,PA-BASE PA I SALARIO MINIMO/VALOR FIXO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
4,13 SALARIO,16800,PA-BASE PA I SALARIO MINIMO/VALOR FIXO,R,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,14205.0,RES PERICULOSIDADE
5,RESCISAO,16800,PA-BASE PA I SALARIO MINIMO/VALOR FIXO,R,202306,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,16800,PA-BASE PA I SALARIO MINIMO/VALOR FIXO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
6,ADIANTAMENTO QUINZENAL,16800,PA-BASE PA I SALARIO MINIMO/VALOR FIXO,R,202306,,,,,6.0,ADIANTAMENTO QUINZENAL,14205.0,RES PERICULOSIDADE
7,RESCISAO COMP NO MES,16800,PA-BASE PA I SALARIO MINIMO/VALOR FIXO,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,16800,PA-BASE PA I SALARIO MINIMO/VALOR FIXO,R,202206,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,16800,PA-BASE PA I SALARIO MINIMO/VALOR FIXO,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,16805,PA-BASE PA II SALARIO MINIMO/VALOR FIXO,R,202306,,,,,1.0,MENSAL,14205.0,RES PERICULOSIDADE
2,FERIAS 1 OCORRENCIA NO MES,16805,PA-BASE PA II SALARIO MINIMO/VALOR FIXO,R,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,14205.0,RES PERICULOSIDADE
3,ADIANTAMENTO 13 SALARIO,16805,PA-BASE PA II SALARIO MINIMO/VALOR FIXO,R,202211,,,,,4.0,13 SALARIO,14205.0,RES PERICULOSIDADE
302,RET I MENSAL RETIFICADORA I,16805,PA-BASE PA II SALARIO MINIMO/VALOR FIXO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
4,13 SALARIO,16805,PA-BASE PA II SALARIO MINIMO/VALOR FIXO,R,202212,,,,,3.0,ADIANTAMENTO 13 SALARIO,14205.0,RES PERICULOSIDADE
5,RESCISAO,16805,PA-BASE PA II SALARIO MINIMO/VALOR FIXO,R,202306,,,,,5.0,RESCISAO,14205.0,RES PERICULOSIDADE
502,RET I RESCISAO RETIFICADORA,16805,PA-BASE PA II SALARIO MINIMO/VALOR FIXO,R,202304,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
6,ADIANTAMENTO QUINZENAL,16805,PA-BASE PA II SALARIO MINIMO/VALOR FIXO,R,202306,,,,,6.0,ADIANTAMENTO QUINZENAL,14205.0,RES PERICULOSIDADE
7,RESCISAO COMP NO MES,16805,PA-BASE PA II SALARIO MINIMO/VALOR FIXO,R,202303,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,16805,PA-BASE PA II SALARIO MINIMO/VALOR FIXO,R,202206,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
80,RESCISAO COMP FM DISSIDIO,16805,PA-BASE PA II SALARIO MINIMO/VALOR FIXO,R,202207,,,,,39.0,ACORDO TRABALHISTA,14205.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
