De_CodFolha,De_DescFolha,De_CodEvento,De_DescEvento,De_TipoEvento,DataUltimaUtilizacao,Para_CodFolha,Para_DescFolha,Para_CodEvento,Para_DescEvento
5,RESCISAO,12050,VL 06 - UNIEMP - COOP - APT 30% DEP 1,R,201910,5,RESCISAO,27183,VL 06 - UNIEMP - COOP - APT 30% DEP 1
5,RESCISAO,12051,VL 06 - UNIEMP - COOP - APT 30% DEP 2,R,201808,5,RESCISAO,27184,VL 06 - UNIEMP - COOP - APT 30% DEP 2
5,RESCISAO,12055,VLR 07 - UNIF - ENF - CONS - 30% DEP 1,R,202111,5,RESCISAO,27186,VLR 07 - UNIF - ENF - CONS - 30% DEP 1
5,RESCISAO,12056,VLR 07 - UNIF - ENF - CONS - 30% DEP 2,R,202009,5,RESCISAO,27187,VLR 07 - UNIF - ENF - CONS - 30% DEP 2
5,RESCISAO,12066,BSC VLR 01 - UNIEMP - ENF DEP 1,R,202310,5,RESCISAO,27188,BSC VLR 01 - UNIEMP - ENF DEP 1
5,RESCISAO,12067,BSC VLR 02 - UNIEMP - APTO DEP 1,R,202310,5,RESCISAO,27189,BSC VLR 02 - UNIEMP - APTO DEP 1
5,RESCISAO,12068,BSC VL 03-UNIEMP - COOP - ENF 50% DEP 1,R,202310,5,RESCISAO,27190,BSC VL 03-UNIEMP - COOP - ENF 50% DEP 1
5,RESCISAO,12069,BSC VL 04-UNIEMP - COOP - APT 50% DEP 1,R,202310,5,RESCISAO,27191,BSC VL 04-UNIEMP - COOP - APT 50% DEP 1
5,RESCISAO,12070,BSC VL 05-UNIEMP - COOP - ENF 30% DEP 1,R,202310,5,RESCISAO,27192,BSC VL 05-UNIEMP - COOP - ENF 30% DEP 1
5,RESCISAO,12071,BSC VL 06-UNIEMP - COOP - APT 30% DEP 1,R,202310,5,RESCISAO,27193,BSC VL 06-UNIEMP - COOP - APT 30% DEP 1
5,RESCISAO,12072,BSC VL 07 - UNIF - ENF - CONS 30% DEP 1,R,202310,5,RESCISAO,27194,BSC VL 07 - UNIF - ENF - CONS 30% DEP 1
5,RESCISAO,12073,BSC VL 08 - UNIF - ENF - CET 30% DEP 1,R,202310,5,RESCISAO,27195,BSC VL 08 - UNIF - ENF - CET 30% DEP 1
5,RESCISAO,12074,IND 01 - UNIEMP - ENF DEP 1,R,202309,5,RESCISAO,27196,IND 01 - UNIEMP - ENF DEP 1
5,RESCISAO,12075,IND 02 - UNIEMP - APTO DEP,R,202309,5,RESCISAO,27197,IND 02 - UNIEMP - APTO DEP
5,RESCISAO,12079,IND 06 - UNIEMP - COOP - APTO 30% DEP,R,201910,5,RESCISAO,27199,IND 06 - UNIEMP - COOP - APTO 30% DEP
5,RESCISAO,12080,IND 07 - UNIF - ENF - CON - 30% DEP,R,202111,5,RESCISAO,27200,IND 07 - UNIF - ENF - CON - 30% DEP
5,RESCISAO,12091,BSC VLR 01 - UNIEMP - ENF DEP 2,R,202310,5,RESCISAO,27201,BSC VLR 01 - UNIEMP - ENF DEP 2
5,RESCISAO,12092,BSC VLR 02 - UNIEMP - APTO DEP 2,R,202310,5,RESCISAO,27202,BSC VLR 02 - UNIEMP - APTO DEP 2
5,RESCISAO,12093,BSC VL 03-UNIEMP COOP  ENF 50% DEP 2,R,202310,5,RESCISAO,27203,BSC VL 03-UNIEMP COOP  ENF 50% DEP 2
5,RESCISAO,12094,BSC VL 04 - UNIEMP COOP APT 50% DEP 2,R,202310,5,RESCISAO,27204,BSC VL 04 - UNIEMP COOP APT 50% DEP 2
5,RESCISAO,12095,BSC VL 05 - UNIEMP COOP ENF 30% DEP 2,R,202310,5,RESCISAO,27205,BSC VL 05 - UNIEMP COOP ENF 30% DEP 2
5,RESCISAO,12096,BSC VL 06-UNIEMP COOP APT 30% DEP 2,R,202310,5,RESCISAO,27206,BSC VL 06-UNIEMP COOP APT 30% DEP 2
5,RESCISAO,12097,BSC VL 07 - UNIF - ENF - CONS 30% DEP 2,R,202310,5,RESCISAO,27207,BSC VL 07 - UNIF - ENF - CONS 30% DEP 2
5,RESCISAO,12098,BSC VL 08 - UNIF - ENF - CET 30% DEP 2,R,202310,5,RESCISAO,27208,BSC VL 08 - UNIF - ENF - CET 30% DEP 2
5,RESCISAO,12099,BSC VLR 01 - UNIEMP - ENF DEP 3,R,202310,5,RESCISAO,27209,BSC VLR 01 - UNIEMP - ENF DEP 3
5,RESCISAO,12100,BSC VLR 02 - UNIEMP - APTO DEP 3,R,202310,5,RESCISAO,27210,BSC VLR 02 - UNIEMP - APTO DEP 3
5,RESCISAO,12101,BSC VL 03-UNIEMP COOP  ENF 50% DEP 3,R,202310,5,RESCISAO,27211,BSC VL 03-UNIEMP COOP  ENF 50% DEP 3
5,RESCISAO,12102,BSC VL 04 UNIEMP - COOP  APT 50% DEP 3,R,202310,5,RESCISAO,27212,BSC VL 04 UNIEMP - COOP  APT 50% DEP 3
5,RESCISAO,12103,BSC VL 05-UNIEMP - COOP - ENF 30% DEP 3,R,202310,5,RESCISAO,27213,BSC VL 05-UNIEMP - COOP - ENF 30% DEP 3
5,RESCISAO,12104,BSC VL 06-UNIEMP - COOP - APT 30% DEP 3,R,202310,5,RESCISAO,27214,BSC VL 06-UNIEMP - COOP - APT 30% DEP 3
5,RESCISAO,12105,BSC VL 07 - UNIF - ENF - CONS 30% DEP 3,R,202310,5,RESCISAO,27215,BSC VL 07 - UNIF - ENF - CONS 30% DEP 3
5,RESCISAO,12106,BSC VL 08 - UNIF - ENF - CET 30% DEP 3,R,202310,5,RESCISAO,27216,BSC VL 08 - UNIF - ENF - CET 30% DEP 3
5,RESCISAO,12107,BSC VLR 01 - UNIEMP - ENF DEP 4,R,202310,5,RESCISAO,27217,BSC VLR 01 - UNIEMP - ENF DEP 4
5,RESCISAO,12108,BSC VLR 02 - UNIEMP - APTO DEP 4,R,202310,5,RESCISAO,27218,BSC VLR 02 - UNIEMP - APTO DEP 4
5,RESCISAO,12109,BSC VL 03-UNIEMP - COOP - ENF 50% DEP 4,R,202310,5,RESCISAO,27219,BSC VL 03-UNIEMP - COOP - ENF 50% DEP 4
5,RESCISAO,12110,BSC VL 04-UNIEMP - COOP - APT 50% DEP 4,R,202310,5,RESCISAO,27220,BSC VL 04-UNIEMP - COOP - APT 50% DEP 4
5,RESCISAO,12111,BSC VL 05-UNIEMP - COOP - ENF 30% DEP 4,R,202310,5,RESCISAO,27221,BSC VL 05-UNIEMP - COOP - ENF 30% DEP 4
5,RESCISAO,12112,BSC VL 06-UNIEMP - COOP - APT 30% DEP 4,R,202310,5,RESCISAO,27222,BSC VL 06-UNIEMP - COOP - APT 30% DEP 4
5,RESCISAO,12113,BSC VL 07 - UNIF - ENF - CONS 30% DEP 4,R,202310,5,RESCISAO,27223,BSC VL 07 - UNIF - ENF - CONS 30% DEP 4
5,RESCISAO,12114,BSC VL 08 - UNIF - ENF - CET 30% DEP 4,R,202310,5,RESCISAO,27224,BSC VL 08 - UNIF - ENF - CET 30% DEP 4
5,RESCISAO,12123,IND 01 - UNIEMP - ENF DEP 2,R,202210,5,RESCISAO,27233,IND 01 - UNIEMP - ENF DEP 2
5,RESCISAO,12127,IND 02 - UNIEMP - APTO DEP 2,R,202309,5,RESCISAO,27235,IND 02 - UNIEMP - APTO DEP 2
5,RESCISAO,12128,IND 02 - UNIEMP - APTO DEP 3,R,202208,5,RESCISAO,27236,IND 02 - UNIEMP - APTO DEP 3
5,RESCISAO,12143,IND 06 - UNIEMP - COOP - APTO 30% DEP 2,R,201808,5,RESCISAO,27238,IND 06 - UNIEMP - COOP - APTO 30% DEP 2
5,RESCISAO,12147,IND 07 - UNIF - ENF - CON - 30% DEP 2,R,202009,5,RESCISAO,27240,IND 07 - UNIF - ENF - CON - 30% DEP 2
5,RESCISAO,12173,VLR 09 - UNIMED EF DO SEU JTO,R,202309,5,RESCISAO,27241,VLR 09 - UNIMED EF DO SEU JTO
5,RESCISAO,12174,IND 09- UNIMED EF DO SEU JTO,R,202309,5,RESCISAO,27242,IND 09- UNIMED EF DO SEU JTO
5,RESCISAO,12175,BSC VLR 09- UNIMED EF DO SEU JTO,R,202310,5,RESCISAO,27243,BSC VLR 09- UNIMED EF DO SEU JTO
5,RESCISAO,12178,VLR 09- UN EF DO SEU JTO DEP 1,R,202309,5,RESCISAO,27244,VLR 09- UN EF DO SEU JTO DEP 1
5,RESCISAO,12179,BSC VLR 09- UN EF DO SEU JTO DEP 1,R,202310,5,RESCISAO,27245,BSC VLR 09- UN EF DO SEU JTO DEP 1
5,RESCISAO,12180,IND 01-UN EF DO SEU JTO DEP 1,R,202309,5,RESCISAO,27246,IND 01-UN EF DO SEU JTO DEP 1
5,RESCISAO,12183,VLR 09- UN EF DO SEU JTO DEP 2,R,202307,5,RESCISAO,27247,VLR 09- UN EF DO SEU JTO DEP 2
5,RESCISAO,12184,BSC VLR 09- UN EF DO SEU JTO DEP 2,R,202310,5,RESCISAO,27248,BSC VLR 09- UN EF DO SEU JTO DEP 2
5,RESCISAO,12185,IND 01-UN EF DO SEU JTO DEP 2,R,202307,5,RESCISAO,27249,IND 01-UN EF DO SEU JTO DEP 2
5,RESCISAO,12189,BSC VLR 09- UN EF DO SEU JTO DEP 3,R,202310,5,RESCISAO,27251,BSC VLR 09- UN EF DO SEU JTO DEP 3
5,RESCISAO,12193,VLR 10- UN AP DO SEU JTO,R,202307,5,RESCISAO,27253,VLR 10- UN AP DO SEU JTO
5,RESCISAO,12194,IND 01-UN AP DO SEU JTO,R,202307,5,RESCISAO,27254,IND 01-UN AP DO SEU JTO
5,RESCISAO,12195,BSC VLR 10- UN AP DO SEU JTO,R,202310,5,RESCISAO,27255,BSC VLR 10- UN AP DO SEU JTO
5,RESCISAO,12198,VLR 10- UN AP DO SEU JTO DEP 1,R,202305,5,RESCISAO,27256,VLR 10- UN AP DO SEU JTO DEP 1
5,RESCISAO,12199,BSC VLR 10- UN AP DO SEU JTO DEP 1,R,202310,5,RESCISAO,27257,BSC VLR 10- UN AP DO SEU JTO DEP 1
5,RESCISAO,12200,IND 01-UN AP DO SEU JTO DEP 1,R,202307,5,RESCISAO,27258,IND 01-UN AP DO SEU JTO DEP 1
5,RESCISAO,12209,BSC VLR 10- UN AP DO SEU JTO DEP 3,R,202310,5,RESCISAO,27262,BSC VLR 10- UN AP DO SEU JTO DEP 3
5,RESCISAO,12333,VLR 02 BRONZE INTEGRAL I,R,202305,5,RESCISAO,27272,VLR 02 BRONZE INTEGRAL I
5,RESCISAO,12393,VLR 05 PRATA I,R,202305,5,RESCISAO,27304,VLR 05 PRATA I
5,RESCISAO,12398,VLR 05 - PRATA I DEP 1,R,202305,5,RESCISAO,27307,VLR 05 - PRATA I DEP 1
5,RESCISAO,12433,VLR 07 OURO I,R,202304,5,RESCISAO,27322,VLR 07 OURO I
5,RESCISAO,12438,VLR 07 - OURO I DEP 1,R,202304,5,RESCISAO,27325,VLR 07 - OURO I DEP 1
5,RESCISAO,22525,GRPS-CONTRIB EMPRESA LIMINAR ATESTADO ME,R,202310,5,RESCISAO,27340,GRPS-CONTRIB EMPRESA LIMINAR ATESTADO ME
5,RESCISAO,22560,INDICADOR FALTAS,R,202310,5,RESCISAO,27341,INDICADOR FALTAS
5,RESCISAO,22570,INDICADOR ATRASO,R,202310,5,RESCISAO,27342,INDICADOR ATRASO
5,RESCISAO,22580,PERCENTUAL (T) SIND TRAB TEC SAUDE RP,R,202009,5,RESCISAO,27343,PERCENTUAL (T) SIND TRAB TEC SAUDE RP
5,RESCISAO,22590,PERCENTUAL SIND TRAB TEC SAUDE RP,R,202310,5,RESCISAO,27344,PERCENTUAL SIND TRAB TEC SAUDE RP
5,RESCISAO,22600,PERCENTUAL SINDICATO ENFERMEIROS,R,199706,5,RESCISAO,27345,PERCENTUAL SINDICATO ENFERMEIROS
5,RESCISAO,22610,PERCENTUAL SINDICATO FARMACEUTICOS,R,202309,5,RESCISAO,27346,PERCENTUAL SINDICATO FARMACEUTICOS
5,RESCISAO,22850,MEDIA COMISSAO,R,201310,5,RESCISAO,27347,MEDIA COMISSAO
5,RESCISAO,22880,PERCENTUAL SIND.EMP COM HOT GO,R,199809,5,RESCISAO,27348,PERCENTUAL SIND.EMP COM HOT GO
5,RESCISAO,22900,QUANT DEP ASSISTENCIA MEDICA,R,200004,5,RESCISAO,27349,QUANT DEP ASSISTENCIA MEDICA
5,RESCISAO,22952,VALIDA MÊS ANIVERSARIO,R,202309,5,RESCISAO,27350,VALIDA MÊS ANIVERSARIO
5,RESCISAO,22955,TEMPO DE CASA (MESES),R,202310,5,RESCISAO,27351,TEMPO DE CASA (MESES)
5,RESCISAO,22956,VALIDA TEMPO CASA >6 MESES,R,202310,5,RESCISAO,27352,VALIDA TEMPO CASA >6 MESES
5,RESCISAO,22958,VALIDA RECEBIMENTO 13 SAL MES,R,202309,5,RESCISAO,27353,VALIDA RECEBIMENTO 13 SAL MES
5,RESCISAO,23060,VALOR PL SAUDE UNIMED-ENF,R,200007,5,RESCISAO,27356,VALOR PL SAUDE UNIMED-ENF
5,RESCISAO,23100,VALOR PLANO SAUDE UNIMED-APT,R,200007,5,RESCISAO,27358,VALOR PLANO SAUDE UNIMED-APT
5,RESCISAO,23175,MEDIA ADCIONAL NOTURNO 20% FERIAS,R,202310,5,RESCISAO,27361,MEDIA ADCIONAL NOTURNO 20% FERIAS
5,RESCISAO,23185,MEDIA ADCIONAL NOTURNO 20% BASE FÉRIAS,R,201804,5,RESCISAO,27362,MEDIA ADCIONAL NOTURNO 20% BASE FÉRIAS
5,RESCISAO,23215,MEDIA ADCIONAL NOTURNO 20% RESCISÃO,R,201102,5,RESCISAO,27363,MEDIA ADCIONAL NOTURNO 20% RESCISÃO
5,RESCISAO,23195,MEDIA ADICIONAL NOTURNO 20% 13º SALARIO,R,201808,5,RESCISAO,27364,MEDIA ADICIONAL NOTURNO 20% 13º SALARIO
5,RESCISAO,23280,BASE MEDIA AD NOT 20% MAT,R,202310,5,RESCISAO,27365,BASE MEDIA AD NOT 20% MAT
5,RESCISAO,23285,BASE MEDIA HORA EXTRA 50% MAT,R,201912,5,RESCISAO,27366,BASE MEDIA HORA EXTRA 50% MAT
5,RESCISAO,23290,BASE MEDIA HX NAO HAB MAT,R,202112,5,RESCISAO,27367,BASE MEDIA HX NAO HAB MAT
5,RESCISAO,23295,BASE MEDIA DSR MAT,R,202306,5,RESCISAO,27368,BASE MEDIA DSR MAT
5,RESCISAO,23305,BASE MEDIA TAXA ENF MAT,R,202310,5,RESCISAO,27369,BASE MEDIA TAXA ENF MAT
5,RESCISAO,23325,BASE MEDIA GRAT ASS MAT,R,202310,5,RESCISAO,27372,BASE MEDIA GRAT ASS MAT
5,RESCISAO,23340,BASE MEDIA AD NOT MAT,R,202310,5,RESCISAO,27373,BASE MEDIA AD NOT MAT
5,RESCISAO,23350,BASE MEDIA REPOUSO MAT,R,202207,5,RESCISAO,27374,BASE MEDIA REPOUSO MAT
5,RESCISAO,23355,BASE MEDIA HORA EXTRA NOT MAT,R,202201,5,RESCISAO,27375,BASE MEDIA HORA EXTRA NOT MAT
5,RESCISAO,23365,BASE ASSIDUIDADE ATESTADO,R,202308,5,RESCISAO,27377,BASE ASSIDUIDADE ATESTADO
5,RESCISAO,23370,BASE DE COMPOSIÇAO ATESTADO,R,202310,5,RESCISAO,27378,BASE DE COMPOSIÇAO ATESTADO
5,RESCISAO,23645,BASE GRATIF RESULTADO,R,201808,5,RESCISAO,27383,BASE GRATIF RESULTADO
5,RESCISAO,23465,BASE ASSIDUIDADE REF ADIC NOTURNO,R,201808,5,RESCISAO,27384,BASE ASSIDUIDADE REF ADIC NOTURNO
5,RESCISAO,10025,BASE INSS LIMINAR ATESTADO MEDICO-PROVEN,R,202310,5,RESCISAO,27385,BASE INSS LIMINAR ATESTADO MEDICO-PROVEN
5,RESCISAO,10041,BS CALC FGTS MÊS C/ DEDUCAO LIMINARES,R,202310,5,RESCISAO,27386,BS CALC FGTS MÊS C/ DEDUCAO LIMINARES
5,RESCISAO,10045,BASE FGTS LIMINAR ATESTADO MEDICO-PROVEN,R,202310,5,RESCISAO,27387,BASE FGTS LIMINAR ATESTADO MEDICO-PROVEN
5,RESCISAO,10065,REND TRIB BRUTOS AUX,R,202310,5,RESCISAO,27388,REND TRIB BRUTOS AUX
5,RESCISAO,11730,VALOR AD NOT 20% SALARIO BASE,R,201804,5,RESCISAO,27389,VALOR AD NOT 20% SALARIO BASE
5,RESCISAO,15035,DEDUÇÕES IRRF (10000) - MP 202,R,200411,5,RESCISAO,27390,DEDUÇÕES IRRF (10000) - MP 202
5,RESCISAO,20045,BASE TOTAL LIM INSS/FGTS S 1/3 FÉRIAS,R,202310,5,RESCISAO,27391,BASE TOTAL LIM INSS/FGTS S 1/3 FÉRIAS
5,RESCISAO,22515,GRPS-CONTRIB EMPRESA LIMINAR 1/3 FÉRIAS,R,202310,5,RESCISAO,27392,GRPS-CONTRIB EMPRESA LIMINAR 1/3 FÉRIAS
5,RESCISAO,23985,BASE ADIC NOTURNO ATESTADO,R,202309,5,RESCISAO,27393,BASE ADIC NOTURNO ATESTADO
5,RESCISAO,23990,BASE INSS MULTIPLOS VINCULOS,R,202102,5,RESCISAO,27393,BASE ADIC NOTURNO ATESTADO
5,RESCISAO,24050,ASSIDUIDADE SIND DA ENFERMAGEM (SIENF),R,202209,5,RESCISAO,27394,ASSIDUIDADE SIND DA ENFERMAGEM (SIENF)
5,RESCISAO,24055,PERCENTUAL ASSIDUID SIND DA ENF (SIENF),R,202309,5,RESCISAO,27394,ASSIDUIDADE SIND DA ENFERMAGEM (SIENF)
5,RESCISAO,24060,INDICADOR ATESTADO MÉDICO,R,202309,5,RESCISAO,27395,INDICADOR ATESTADO MÉDICO
5,RESCISAO,24065,IND SINDICATO DA ENFERMAGEM (SIENF),R,202310,5,RESCISAO,27396,IND SINDICATO DA ENFERMAGEM (SIENF)
5,RESCISAO,24105,IND SIND TRABALHADORES SAUDE - STS,R,202310,5,RESCISAO,27397,IND SIND TRABALHADORES SAUDE - STS
5,RESCISAO,24115,QUANT HORAS JOR TRAB 12X36 (NOT E DIUR),R,202310,5,RESCISAO,27398,QUANT HORAS JOR TRAB 12X36 (NOT E DIUR)
5,RESCISAO,23670,IND ESTAGIO,R,202309,12,RESCISAO ESTAGIARIO,27402,IND ESTAGIO
5,RESCISAO,23920,SIND FISIOTERAPIA IND,R,202310,5,RESCISAO,27405,SIND FISIOTERAPIA IND
5,RESCISAO,23925,IND SIND FISIOTERAPIA,R,202306,5,RESCISAO,27406,IND SIND FISIOTERAPIA
5,RESCISAO,23930,ASSID FISIOTERAPIA RES,R,202306,5,RESCISAO,27407,ASSID FISIOTERAPIA RES
5,RESCISAO,24340,VALOR SALDO NEG BANCO DE HORAS,R,202310,5,RESCISAO,27408,VALOR SALDO NEG BANCO DE HORAS
5,RESCISAO,24350,BASE MED HRS SOBRE AVISO,R,202207,5,RESCISAO,27409,BASE MED HRS SOBRE AVISO
5,RESCISAO,24355,MED HRS SOBRE AVISO RESC,R,202207,5,RESCISAO,27410,MED HRS SOBRE AVISO RESC
5,RESCISAO,24360,BASE MED DSR HRS SOBRE AVISO,R,202207,5,RESCISAO,27411,BASE MED DSR HRS SOBRE AVISO
5,RESCISAO,24435,INDICE AGENTE NOCIVO,R,202310,5,RESCISAO,27412,INDICE AGENTE NOCIVO
5,RESCISAO,23530,BASE PROVENTOS FERIAS,R,202310,5,RESCISAO,27418,BASE PROVENTOS FERIAS
5,RESCISAO,23535,BASE DESCONTO FERIAS,R,202310,5,RESCISAO,27419,BASE DESCONTO FERIAS
5,RESCISAO,24000,BASE DIF ASSID RESC,R,201908,5,RESCISAO,27421,BASE TOTAL ABONO
5,RESCISAO,24045,BASE MED DSR AD NOT MAT,R,202310,5,RESCISAO,27433,BASE MED DSR AD NOT MAT
5,RESCISAO,24180,BASE MED HX NOT STS RESC,R,202208,5,RESCISAO,27434,BASE MED HX NOT STS RESC
5,RESCISAO,24185,MED ADIC NOT RESCISÃO,R,202310,5,RESCISAO,27435,MED ADIC NOT RESCISÃO
5,RESCISAO,24190,MED HORA EXTRA RESCISÃO,R,202307,5,RESCISAO,27436,MED HORA EXTRA RESCISÃO
5,RESCISAO,24195,MED GRATIF RESCISÃO,R,202310,5,RESCISAO,27437,MED GRATIF RESCISÃO
5,RESCISAO,24200,MED SOBRE AVISO RESCISÃO,R,202310,5,RESCISAO,27438,MED SOBRE AVISO RESCISÃO
5,RESCISAO,10290,LIQUIDO PAGO FERIAS,R,201808,5,RESCISAO,27439,LIQUIDO PAGO FERIAS
5,RESCISAO,24975,COMPLEMENTO AJUDA DE CUSTO TEC,R,202310,5,RESCISAO,27446,COMPLEMENTO AJUDA DE CUSTO TEC
5,RESCISAO,23730,BASE MED DSR AD NOT,R,201912,5,RESCISAO,27448,BASE MED DSR AD NOT
5,RESCISAO,23860,BASE MED AD NOT RESC,R,202310,5,RESCISAO,27449,BASE MED AD NOT RESC
5,RESCISAO,23865,BASE MED AD NOT RESC,R,202310,5,RESCISAO,27449,BASE MED AD NOT RESC
5,RESCISAO,23875,BASE MED TAXA ENF RESC,R,202310,5,RESCISAO,27450,BASE MED TAXA ENF RESC
5,RESCISAO,23885,BASE ASSID RESC,R,202310,5,RESCISAO,27451,BASE ASSID RESC
5,RESCISAO,23895,BASE SAL SUBST,R,202208,5,RESCISAO,27452,BASE SAL SUBST
5,RESCISAO,23900,BASE QUEBRA CAIXA RESC,R,202003,5,RESCISAO,27453,BASE QUEBRA CAIXA RESC
5,RESCISAO,23910,BASE DIF AD NOT RESC,R,201901,5,RESCISAO,27454,BASE DIF AD NOT RESC
5,RESCISAO,23810,BASE MED HX 50% RESC 1,R,202206,5,RESCISAO,27459,BASE MED HX 50% RESC 1
5,RESCISAO,23815,BASE MED HX NOT RESC,R,202205,5,RESCISAO,27460,BASE MED HX NOT RESC
5,RESCISAO,23820,BASE MED DSR AVISO,R,202307,5,RESCISAO,27461,BASE MED DSR AVISO
5,RESCISAO,23830,BASE MED FERIADO RESC,R,202207,5,RESCISAO,27462,BASE MED FERIADO RESC
5,RESCISAO,23840,VALOR HORAS EXTRAS (BANCO DE HORAS),R,202307,5,RESCISAO,27463,VALOR HORAS EXTRAS (BANCO DE HORAS)
5,RESCISAO,23845,VALOR  SOBRE AVISO,R,202310,5,RESCISAO,27464,VALOR  SOBRE AVISO
5,RESCISAO,23850,BASE MED DSR AD NOT RESC,R,202310,5,RESCISAO,27465,BASE MED DSR AD NOT RESC
5,RESCISAO,23855,BASE MED AD NOT 20% RES,R,201812,5,RESCISAO,27466,BASE MED AD NOT 20% RES
5,RESCISAO,23780,BASE MED QUEBRA DE CAIXA,R,202203,5,RESCISAO,27474,BASE MED QUEBRA DE CAIXA
5,RESCISAO,23795,NUM DIAS PROJEÇAO IND AVISO TRABA,R,202307,5,RESCISAO,27476,NUM DIAS PROJEÇAO IND AVISO TRABA
5,RESCISAO,23800,BASE MED HX 100% RESC,R,202306,5,RESCISAO,27477,BASE MED HX 100% RESC
5,RESCISAO,23805,BASE MED HX 50% RESC,R,202008,5,RESCISAO,27478,BASE MED HX 50% RESC
5,RESCISAO,23675,QUANT HORAS EXTRAS (BANCO DE HORAS),R,202307,5,RESCISAO,27485,QUANT HORAS EXTRAS (BANCO DE HORAS)
5,RESCISAO,23725,DSR HORAS EXTRAS (BANCO DE HORAS),R,202307,5,RESCISAO,27486,DSR HORAS EXTRAS (BANCO DE HORAS)
5,RESCISAO,22500,GRPS-CONTRIBUICAO EMPRESA,R,201903,5,RESCISAO,27487,GRPS-CONTRIBUICAO EMPRESA
5,RESCISAO,22510,GRPS-CONTRIBUICAO TERCEIROS,R,202310,5,RESCISAO,27488,GRPS-CONTRIBUICAO TERCEIROS
5,RESCISAO,22460,GRPS-SAL CONTRIB INSS 13º,R,202212,5,RESCISAO,27489,GRPS-SAL CONTRIB INSS 13º
5,RESCISAO,22450,GRPS-SAL CONTRIB INSS MES,R,202310,5,RESCISAO,27490,GRPS-SAL CONTRIB INSS MES
5,RESCISAO,22470,GRPS-SAL CONTRIB INSS TOTAL,R,201903,5,RESCISAO,27491,GRPS-SAL CONTRIB INSS TOTAL
5,RESCISAO,10320,1ª PARCELA 13º SALARIO,R,202310,5,RESCISAO,27492,1ª PARCELA 13º SALARIO
5,RESCISAO,23970,COMPENSA GPS 13 SAL MATERNIDADE,R,202310,5,RESCISAO,27493,COMPENSA GPS 13 SAL MATERNIDADE
5,RESCISAO,23915,QUEBRA DE CAIXA RESULTADO,R,202203,5,RESCISAO,27494,QUEBRA DE CAIXA RESULTADO
5,RESCISAO,22527,GRPS-CONTRIB TERC ATESTADO MED,R,202310,5,RESCISAO,27496,GRPS-CONTRIB TERC ATESTADO MED
5,RESCISAO,12204,BSC VLR 10- UN AP DO SEU JTO DEP 2,R,202310,5,RESCISAO,27499,BSC VLR 10- UN AP DO SEU JTO DEP 2
5,RESCISAO,22520,VALE TRANSPORTE RESULTADO,R,202310,5,RESCISAO,27501,VALE TRANSPORTE RESULTADO
5,RESCISAO,20020,QUANT DIAS FERIAS MES,R,202310,5,RESCISAO,28485,NUM DIAS FERIAS
5,RESCISAO,20500,PF - SOMA FÉRIAS PAGAS,R,202310,,,,#N/D
5,RESCISAO,20501,PF - SOMA 1/3  FÉRIAS PAGAS,R,202310,,,,#N/D
5,RESCISAO,22302,P13 - SOMA 3 SAL PAGOS,R,202310,,,,#N/D
6,ADIANTAMENTO QUINZENAL,1080,PAGAMENTO,P,201108,6,ADIANTAMENTO QUINZENAL,3435,PAGAMENTO
6,ADIANTAMENTO QUINZENAL,1000,ADIANTAMENTO QUINZENAL,P,201108,6,ADIANTAMENTO QUINZENAL,4600,ADIANTAMENTO QUINZENAL
6,ADIANTAMENTO QUINZENAL,10000,TOTAL PROVENTOS,R,201108,6,ADIANTAMENTO QUINZENAL,10000,TOTAL PROVENTOS
6,ADIANTAMENTO QUINZENAL,10360,TOTAL PROVENTOS AUX III,R,201108,6,ADIANTAMENTO QUINZENAL,10001,TOTAL DE PROVENTOS
6,ADIANTAMENTO QUINZENAL,10100,SALARIO LIQUIDO,R,201108,6,ADIANTAMENTO QUINZENAL,10200,LIQUIDO A RECEBER
6,ADIANTAMENTO QUINZENAL,10050,SALARIO CONTRATUAL,R,201108,6,ADIANTAMENTO QUINZENAL,11000,SALARIO CONTRATUAL
7,PROVISAO DE FERIAS,10050,SALARIO CONTRATUAL,R,202310,,,11000,SALARIO CONTRATUAL
7,PROVISAO DE FERIAS,24085,VALOR PREMIO PRODUTIVIDADE,R,202310,,,11020,RES PRODUTIVIDADE
7,PROVISAO DE FERIAS,10730,ADICIONAL PERICULOSIDADE RESULTADO,R,202310,,,11025,RES PERICULOSIDADE
7,PROVISAO DE FERIAS,10980,INSAL 40% SOBRE PISO SAL. RESULTADO,R,201711,,,11030,RES INSALUBRIDADE
7,PROVISAO DE FERIAS,10520,TRIENIO RESULTADO,R,202310,,,11205,RES TRIENIO
7,PROVISAO DE FERIAS,10540,QUINQUENIO RESULTADO,R,202310,,,11210,RES QUINQUENIO
7,PROVISAO DE FERIAS,10120,BASE CALC FERIAS,R,202310,,,11400,BASE FERIAS
7,PROVISAO DE FERIAS,23395,BASE MED FER TAXA ENFE,R,202310,,,11401,BASE MEDIA FERIAS
7,PROVISAO DE FERIAS,23400,BASE MED FER GRAT,R,202104,,,11401,BASE MEDIA FERIAS
7,PROVISAO DE FERIAS,23405,BASE MEDIA FER GRAT EXTRA,R,202004,,,11401,BASE MEDIA FERIAS
7,PROVISAO DE FERIAS,23410,BASE MEDIA FER  GRAT ASS,R,202310,,,11401,BASE MEDIA FERIAS
